customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
35440.14262,74560,4.709530201312334,31,20,0,2,6.270988431858299
2404.380963,62488,4.143134726391533,35,47,2,1,5.3067285481719635
9264.565015,55837,4.770684624465665,16,35,0,9,6.610517705801515
2433.024631,0,4.204692619390966,12,71,0,1,6.165837934052762
5367.089817,97742,4.219507705176107,33,57,0,5,4.228997708778692
2452.360892,0,4.248495242049359,13,75,0,1,6.210198389933492
8646.504109,64125,4.6913478822291435,3,44,0,3,5.91571328549342
4340.086445,0,4.143134726391533,22,39,0,6,6.1034530490560295
4930.949334,70412,4.127134385045092,27,12,0,3,4.922103365289792
5292.632491,0,4.2626798770413155,13,8,0,3,5.820082930352362
8986.610653,66267,4.718498871295094,23,95,0,3,6.9982437173980045
5619.967791,0,4.418840607796598,14,23,0,6,6.7626547145396225
10340.45566,40882,4.499809670330265,6,17,0,2,5.977967459843764
6369.262355,34498,4.430816798843313,30,72,0,7,5.989963420981715
2767.5949,0,4.31748811353631,0,52,0,1,5.875492370855561
4831.421687,23228,4.174387269895637,4,0,1,6,5.730748922886015
4282.947971,40864,4.700480365792417,16,70,1,1,5.123593357159891
5718.276608,46133,4.30406509320417,7,78,0,5,3.0265672514281627
2580.849899,46900,4.204692619390966,13,59,0,1,5.761422254102616
6481.382268,0,4.532599493153256,1,17,0,6,6.092666427616949
5133.414764,53390,4.174387269895637,13,41,0,5,5.634787492452737
9369.639891,99185,4.7535901911063645,8,19,0,3,6.110198645915951
3196.578455,62815,4.394449154672439,14,84,0,1,3.8724807958004113
4720.608872,26277,4.127134385045092,17,30,0,4,5.682899263739777
8861.900439,41854,4.709530201312334,17,44,0,8,6.178503385015327
6032.737631,0,4.465908118654584,4,56,0,8,6.025382765311443
6832.36853,66627,4.454347296253507,32,55,0,8,6.598796807365726
2242.090803,12131,4.174387269895637,32,60,1,1,5.531211189100864
4157.698118,0,4.709530201312334,4,61,0,1,6.270988431858299
6189.122455,0,4.51085950651685,4,18,0,5,6.47543271670409
5643.724704,33317,4.290459441148391,18,31,1,3,5.848171377281505
5332.462694,68931,4.204692619390966,32,30,0,7,5.738434903686242
2121.313061,0,4.219507705176107,6,60,1,1,5.776413165691109
8281.740124,19189,4.6913478822291435,21,9,0,3,6.252674299228648
7835.929299,49390,5.278114659230517,31,15,0,1,6.605366998399918
2552.913868,33124,4.219507705176107,35,7,0,1,4.395929502860624
2795.410029,40516,4.2626798770413155,21,31,0,1,4.928476661654175
8007.399376,0,4.727387818712341,12,93,0,3,6.288973180377498
6886.324494,34615,4.477336814478207,6,73,0,7,6.0369158100119
5106.781547,29894,4.290459441148391,9,69,4,3,2.862779799038324
5612.375586,0,4.382026634673881,32,2,0,3,5.940697430054329
5658.912313,0,4.442651256490317,32,96,0,4,6.743459261987549
7263.599744,86732,5.198497031265826,0,95,0,1,5.324828388244619
8712.157741,68516,5.37989735354046,17,0,0,1,4.571550825527207
9198.685111,31562,4.7535901911063645,14,6,0,3,6.315358001522335
5162.370678,0,4.31748811353631,33,92,0,4,6.368908216225897
6289.946999,24477,4.382026634673881,15,32,0,3,5.940697430054329
3649.708655,0,4.61512051684126,31,80,0,1,6.175867270105761
6766.558551,20046,4.477336814478207,15,59,0,3,6.0369158100119
4631.011293,78152,4.74493212836325,18,35,0,1,6.306640183868685
6810.52531,0,4.189654742026425,7,47,0,2,6.599220498892746
9378.634228,36067,4.770684624465665,30,78,0,3,6.332568896055757
15762.53198,44362,4.204692619390966,15,75,0,2,4.963637134327404
2635.505781,77350,4.204692619390966,11,4,0,1,5.761422254102616
5741.72743,86641,4.276666119016055,17,79,0,6,5.092230838571347
8414.942855,72258,4.663439094112067,8,50,0,4,2.6025072984425153
9123.911266,70737,4.74493212836325,25,12,0,4,6.61023240697175
15994.008,0,5.075173815233827,19,75,0,2,7.252173923394424
9022.08313,0,4.836281906951478,7,99,0,3,6.897235214641664
4759.664624,0,4.406719247264253,10,80,3,3,5.96563378707346
3993.882994,17672,4.709530201312334,28,16,0,1,6.675823221634848
18853.73945,0,5.159055299214529,24,21,0,2,7.12817512437475
8840.193762,47297,4.7535901911063645,10,46,4,4,6.681017916407259
6696.903521,57240,4.430816798843313,18,79,0,7,4.438553271206791
8476.082867,28181,4.700480365792417,32,41,0,3,6.261873290889306
5205.748188,31275,4.204692619390966,26,0,0,3,5.761422254102616
6141.961623,0,5.209486152841421,24,45,0,1,7.178850547829519
4376.363592,63774,4.718498871295094,18,63,0,1,4.111475044084188
12375.02163,78441,4.6443908991413725,6,73,0,2,6.421405829751345
3451.10244,0,4.653960350157523,19,65,2,1,6.215008018443519
8107.26533,0,4.343805421853684,0,91,0,2,5.9020867359567655
8662.048958,0,4.770684624465665,0,65,0,4,6.239149804016919
8696.907111,91423,4.700480365792417,3,71,1,5,6.0794668438078014
2535.266473,86933,4.1588830833596715,3,64,0,1,5.600505113650211
5633.741543,65255,4.290459441148391,3,65,2,3,5.775970178560138
5176.730072,41533,4.189654742026425,2,46,0,9,5.454807162793886
5531.723723,50097,4.276666119016055,25,81,0,5,2.9169422268063836
2810.671023,73858,4.290459441148391,8,59,3,1,6.048771601289297
2780.729047,94943,4.248495242049359,3,22,0,1,5.962409134769477
2572.452634,72685,4.23410650459726,20,97,5,1,2.738565374354139
7664.219255,60184,5.298317366548036,7,44,1,1,5.091389994396722
3839.746159,0,4.672828834461906,29,38,0,1,6.6388295350128
2509.268453,74045,4.174387269895637,23,83,0,1,5.730748922886015
14566.09246,52564,4.812184355372417,33,28,0,2,3.7642634421701273
3220.775528,19098,4.477336814478207,35,3,0,1,6.0369158100119
3199.824902,78784,4.394449154672439,33,72,0,1,5.484650424833474
16045.10952,0,4.189654742026425,10,10,0,2,5.100152703916458
4918.916267,29256,4.1588830833596715,33,41,0,5,5.715052066914432
5623.757656,77912,4.276666119016055,2,21,1,3,3.2147939051579195
5677.465907,45345,4.290459441148391,28,86,0,3,4.605564638181595
3016.444225,25630,4.465908118654584,8,63,0,1,6.025382765311443
5279.124682,22280,4.23410650459726,10,48,0,3,5.1382341271708185
4803.935174,0,4.248495242049359,31,25,0,7,6.210198389933492
2608.786334,61567,4.189654742026425,35,78,0,1,3.702115914378163
7832.569008,34644,4.204692619390966,7,36,0,2,5.761422254102616
4260.33573,26991,4.787491742782046,34,65,0,1,6.75437097208278
2369.369299,49746,4.127134385045092,5,88,0,1,6.438437398556924
20604.01627,0,4.290459441148391,8,61,1,2,6.5848059157609145
2652.067994,49625,4.204692619390966,29,9,0,1,5.570439928960879
2597.864075,49308,4.189654742026425,7,97,0,1,5.018840763629916
7712.436971,63624,4.564348191467836,10,5,0,5,5.171866374338726
4698.88415,80358,4.762173934797756,19,2,0,1,6.0972587654532
3403.919366,38460,4.48863636973214,15,1,1,1,4.5277596278343255
4355.702301,0,4.174387269895637,22,22,0,4,6.135131896920395
11095.97445,0,4.624972813284271,10,48,0,2,6.590575735741333
3300.684961,0,4.532599493153256,3,9,0,1,6.568531802769729
6981.081694,34835,4.499809670330265,1,45,2,9,5.689318020327989
16922.12519,93836,4.941642422609304,1,19,0,2,6.211308873961515
7639.670244,34075,5.2832037287379885,8,87,0,1,6.115664035454821
19237.77089,35624,4.204692619390966,6,55,2,2,5.431300996678073
2915.649943,83218,4.290459441148391,6,42,0,1,5.505753743538154
4196.429642,24641,4.663439094112067,12,82,0,1,6.22455842927536
16473.16905,22828,4.672828834461906,11,54,0,2,6.234018491942015
2657.570431,0,4.276666119016055,22,25,0,1,5.83422577068149
3267.709691,28729,4.51085950651685,26,19,3,1,5.828193546640424
2584.532849,72731,4.189654742026425,10,7,0,1,4.841854951822567
5503.919257,59932,4.276666119016055,16,77,1,3,4.767289945328058
8021.067105,54292,4.219507705176107,4,26,0,2,5.776413165691109
19606.35999,0,5.272999558563747,0,22,0,2,6.837547383938641
1904.000852,0,4.1588830833596715,22,7,3,1,5.715052066914432
7288.297591,59414,4.5217885770490405,23,21,0,3,5.832828598484623
5553.521059,96587,4.9344739331306915,31,99,0,1,6.6203985695940535
11702.34819,0,4.718498871295094,15,12,0,2,6.280021236970423
36897.79765,0,4.897839799950911,0,59,0,2,6.460530236625741
2957.102851,94362,4.31748811353631,21,96,0,1,5.2801836856856585
19643.54421,84488,4.127134385045092,33,71,0,2,5.34656303012297
4111.888285,65085,4.6443908991413725,20,55,0,1,6.176020164861669
15122.99194,0,4.290459441148391,35,86,0,2,6.252674299228648
12807.09083,0,4.248495242049359,32,21,0,2,6.113153112909855
2500.241685,0,4.219507705176107,4,44,0,1,6.4999795168679615
4260.709139,0,4.143134726391533,1,73,0,3,6.1034530490560295
2609.533154,60798,4.204692619390966,21,57,0,1,5.761422254102616
10796.44832,30761,4.248495242049359,16,16,2,2,5.8057371971791945
2590.654042,25981,4.189654742026425,33,38,0,1,4.3636932250486495
29199.81072,67739,5.0106352940962555,4,76,0,2,5.603495894418775
4194.659772,25581,4.663439094112067,9,21,0,1,6.065400842383215
10314.52484,99759,4.189654742026425,12,25,3,2,4.32364380831147
9028.307862,76514,4.727387818712341,19,0,0,3,6.354267924279289
3954.344534,18375,4.6443908991413725,8,50,0,1,6.284283918513313
6089.517361,21832,4.442651256490317,29,39,0,3,6.001909804969521
12827.42831,0,4.770684624465665,25,43,0,2,6.73744134131246
9135.291575,95330,4.736198448394496,1,1,0,3,6.297845696992248
7902.681227,0,4.672828834461906,21,25,0,9,6.454249383451636
14827.91055,0,4.23410650459726,31,69,2,2,5.791182664937034
2500.834374,25899,4.1588830833596715,20,36,0,1,5.715052066914432
5395.346288,0,4.31748811353631,13,30,0,4,5.875492370855561
2651.615963,33201,4.204692619390966,9,56,0,1,5.752713032144633
2119.894333,18287,4.127134385045092,6,56,4,1,5.682899263739777
7155.471967,76506,4.499809670330265,35,65,0,8,6.059590376155582
5994.226432,41859,4.343805421853684,18,58,0,5,5.118775542714134
22647.21772,27504,4.5217885770490405,26,45,0,2,6.081762185088762
2833.797966,45360,4.30406509320417,16,71,0,1,5.861925175752996
22332.43946,49078,4.584967478670572,10,3,0,2,6.184176542101578
5846.41534,0,4.51085950651685,16,66,2,6,6.47543271670409
2867.211836,91810,4.276666119016055,27,43,0,1,5.1151211393414195
14435.66453,70600,4.812184355372417,26,5,1,2,6.458310591738811
5237.477743,33554,4.882801922586371,25,36,0,1,6.841247960233821
7710.912153,77642,4.174387269895637,20,14,0,2,5.64596391590972
5158.576449,25963,4.204692619390966,11,35,0,9,5.703632236704379
5414.897604,57452,4.919980925828125,25,10,1,1,6.48280149429011
2903.749709,0,4.356708826689592,15,89,0,1,6.199826344618848
5575.751228,91416,4.248495242049359,4,39,0,5,4.708669434562509
2616.409509,22000,4.248495242049359,27,36,0,1,5.951227053608719
4617.838205,41167,4.77912349311153,16,4,0,1,6.320692199628842
20123.86854,0,4.2626798770413155,18,23,0,2,6.22455842927536
3200.795405,0,4.465908118654584,8,37,0,1,6.025382765311443
8583.854913,53944,4.276666119016055,13,20,0,2,5.83422577068149
4349.30875,75648,4.6913478822291435,28,10,0,1,4.733219594960203
4729.593583,29414,4.174387269895637,2,32,0,3,4.280867129623312
5015.009472,48567,4.875197323201151,12,15,0,1,6.437751649736401
5797.604861,69276,4.31748811353631,14,22,2,8,5.309889801870188
3475.07136,0,4.574710978503383,6,60,0,1,6.135131896920395
8542.218196,50117,4.68213122712422,13,98,0,4,6.139139332808884
16473.16905,22828,4.672828834461906,11,54,0,2,6.234018491942015
6776.353402,0,4.574710978503383,0,38,0,3,6.708975280026357
9713.156737,0,4.919980925828125,7,34,0,3,6.887756632475448
4429.193391,20868,4.727387818712341,14,11,0,1,6.288973180377498
2435.535995,40921,4.143134726391533,0,50,2,1,2.4475871082621135
9863.502214,99654,4.804021044733257,13,95,0,3,5.612354599279368
8207.858272,0,4.709530201312334,16,17,0,5,6.5336555005559385
2781.446975,56218,4.290459441148391,17,74,2,1,5.71683860129108
5807.994569,70717,4.290459441148391,20,89,0,5,3.645155858183595
8395.272249,62989,4.276666119016055,3,18,1,2,5.76873199569674
14333.92489,41459,4.276666119016055,8,4,0,2,5.83422577068149
11003.54385,0,4.634728988229636,20,7,1,2,6.195629131824389
4049.807215,42512,4.663439094112067,15,72,1,1,4.362835099622797
2141.750757,0,4.127134385045092,5,90,0,1,6.082311636670838
5079.843625,83288,4.8283137373023015,18,70,0,1,5.870419726046191
2895.522489,46267,4.290459441148391,4,73,0,1,5.450906277448849
9031.214859,0,4.812184355372417,15,47,0,9,6.4793108418996885
6554.390004,74424,4.406719247264253,26,74,0,9,5.96563378707346
7487.744636,0,4.290459441148391,15,70,0,2,6.542593944420931
15118.89548,58883,4.143134726391533,1,47,0,2,6.071846293455257
9007.431501,41539,4.762173934797756,11,35,0,3,6.3240004751933885
5488.931031,33881,4.23410650459726,11,83,0,9,4.19959212650116
7234.142952,86448,4.51085950651685,25,79,0,6,4.10846718355416
5205.751205,25237,4.248495242049359,23,52,0,9,5.938448408950709
4697.152892,0,4.219507705176107,10,75,0,7,6.180844468269383
6207.171358,49419,4.356708826689592,3,34,0,4,5.319570270116377
6615.815683,90414,4.430816798843313,7,49,1,6,5.989963420981715
9708.504642,39930,4.465908118654584,22,64,1,2,6.025382765311443
10831.13004,23202,4.574710978503383,29,59,0,2,6.135131896920395
4626.801093,79487,4.74493212836325,20,87,0,1,6.306640183868685
6748.231188,68423,4.454347296253507,14,81,0,7,5.785097160714435
2542.06388,84495,4.1588830833596715,15,61,0,1,5.715052066914432
5450.394878,43091,4.248495242049359,2,36,1,6,5.802536209522368
7243.865476,41951,4.5217885770490405,30,56,0,7,3.726564156475633
8306.550901,89834,4.663439094112067,17,14,0,3,6.22455842927536
2734.514945,92157,4.248495242049359,19,33,0,1,5.603525156249629
11030.66148,35773,4.543294782270004,25,89,0,2,6.1034530490560295
3402.39442,0,4.605170185988092,16,20,0,1,6.165837934052762
6945.016955,15850,4.127134385045092,28,14,0,2,5.754247863424453
2568.843396,11167,4.30406509320417,0,99,3,1,5.861925175752996
5764.648599,21195,4.290459441148391,23,10,0,9,5.848171377281505
5403.546122,27430,4.23410650459726,25,12,0,4,5.225505273610799
4899.231772,0,4.1588830833596715,21,78,0,7,5.715052066914432
9048.983447,0,4.787491742782046,9,8,0,3,6.34948858061601
8093.898245,59839,4.68213122712422,8,52,2,8,6.243389899847644
2496.766693,0,4.30406509320417,13,33,0,1,5.861925175752996
2602.24525,38166,4.219507705176107,25,5,1,1,5.471609724200051
6751.437153,0,4.564348191467836,14,78,0,9,6.124683390894205
3621.68883,13457,4.553876891600541,31,28,0,1,5.6588725630602195
6896.088021,0,4.23410650459726,10,53,0,2,5.791182664937034
5438.696611,52721,4.919980925828125,34,29,0,1,6.311966266937997
14472.583,22012,5.225746673713202,5,69,0,5,4.3398796090416685
2359.423599,19864,4.1588830833596715,22,96,0,1,5.867585039108669
5323.267311,55289,4.219507705176107,10,71,0,3,4.9061947551300715
7390.903278,30449,4.532599493153256,23,47,0,3,6.218785345564246
11447.5071,27362,4.976733742420574,23,28,0,8,6.049224151030287
5754.853121,29460,4.290459441148391,3,18,0,5,3.411276912089491
10244.2435,0,4.553876891600541,23,34,0,2,6.114124559843869
4645.569555,42532,4.77912349311153,13,32,0,1,5.306492528661684
4887.344366,66707,4.127134385045092,19,24,0,8,4.290195803659356
2497.808174,68041,4.174387269895637,10,47,0,1,5.115417100334083
2369.111588,0,4.189654742026425,8,91,0,1,6.150602768446279
4490.597249,0,4.174387269895637,26,11,1,7,5.730748922886015
3719.247732,40968,4.584967478670572,29,53,1,1,6.1454723595873295
4198.030023,39913,4.672828834461906,16,61,0,1,5.845759726637447
2420.711888,31710,4.143134726391533,5,29,0,1,5.301072243387815
4462.997006,0,4.30406509320417,35,52,3,5,5.861925175752996
6291.655714,89113,4.3694478524670215,18,68,0,8,5.3952745665423905
4270.034394,0,4.812184355372417,27,2,0,1,6.588748597889939
2460.665175,0,4.219507705176107,30,13,0,1,5.776413165691109
19435.62924,38688,5.521460917862246,22,6,0,3,7.7387633085926195
7374.077921,0,4.709530201312334,19,87,4,3,6.270988431858299
18269.53692,0,4.852030263919617,18,97,0,2,6.414442080300778
11925.71535,28014,4.653960350157523,14,37,0,2,6.449829567551631
4223.274671,14170,4.700480365792417,9,10,0,1,6.261873290889306
10298.38586,64825,4.867534450455582,1,78,0,4,5.887448521662437
5229.741907,77357,4.219507705176107,24,38,0,8,3.4302556379394935
2402.81597,21629,4.143134726391533,19,54,0,1,5.7025356610403755
3933.813993,25927,4.6443908991413725,6,20,0,1,6.516154042736796
4299.838835,44388,4.736198448394496,10,74,1,1,6.210284812474569
7635.554626,54539,4.1588830833596715,5,74,0,2,5.664532753882203
2722.210707,17576,4.276666119016055,29,70,0,1,5.990221144403133
7291.599536,84629,4.51085950651685,19,17,0,5,6.022652681460938
58753.88046,24964,5.225746673713202,0,84,0,2,6.790097235513905
5261.037541,43573,4.204692619390966,30,64,0,5,6.017826005424756
16938.29858,0,4.248495242049359,24,99,0,2,5.834167711652622
10575.94816,0,4.663439094112067,7,91,0,2,6.6293632534374485
5552.331515,35011,4.2626798770413155,7,91,0,8,5.378645270472333
7150.225367,63651,4.532599493153256,19,10,0,3,5.419259123742246
8717.049833,83846,4.31748811353631,22,94,3,2,5.875492370855561
6847.588918,0,5.2574953720277815,2,70,0,1,7.183876922933927
5418.726537,39133,4.219507705176107,25,26,0,3,4.516606226183456
3528.044252,31278,4.532599493153256,24,95,4,1,6.092666427616949
16468.22079,0,4.1588830833596715,4,52,0,2,6.531062654339184
7285.030983,44788,4.127134385045092,6,48,0,2,5.958505433956192
16963.83934,0,4.770684624465665,26,33,0,2,6.332568896055757
5807.659307,62447,4.31748811353631,9,2,0,7,4.905110742763092
5068.264582,31475,4.174387269895637,6,3,1,3,3.1764864359602205
8797.829644,80780,4.700480365792417,26,11,0,3,1.5151272329628591
4439.900652,88613,4.718498871295094,5,59,0,1,5.887127063529897
2404.459452,45949,4.143134726391533,0,70,0,1,4.714527262745787
5066.634057,35596,4.174387269895637,11,92,0,3,5.730748922886015
5890.528762,76875,4.30406509320417,21,4,0,9,2.9110388262702873
2410.498573,41842,4.127134385045092,1,14,0,1,5.682899263739777
5288.240125,28884,4.290459441148391,27,9,1,3,6.252674299228648
26413.54751,24631,4.430816798843313,25,87,1,2,5.989963420981715
16236.47626,0,4.31748811353631,24,54,2,2,6.524667555635478
5534.576395,71560,4.248495242049359,14,46,0,5,5.1912899290142445
9202.638441,0,4.394449154672439,8,71,0,2,5.953243334287785
2592.437797,72421,4.189654742026425,8,23,0,1,5.746203190540153
8019.856041,54702,5.298317366548036,5,42,0,1,6.862967096192003
6943.741598,0,4.343805421853684,4,43,5,2,6.306640183868685
13367.86562,57335,4.219507705176107,22,18,0,2,6.013440582898723
5885.335302,0,4.219507705176107,9,20,3,2,6.180844468269383
3479.760165,35033,4.477336814478207,26,53,0,1,6.197743084192586
9103.8997,65733,4.736198448394496,13,6,0,3,6.530802591383033
4813.284447,0,4.248495242049359,30,44,0,3,6.160387411821159
9575.7578,0,4.48863636973214,3,64,0,2,6.452994879149095
13736.1325,16181,5.204006687076795,22,79,0,8,7.140706472950236
8090.884414,86180,4.248495242049359,11,43,4,2,3.8928674843135918
8267.119555,36881,4.653960350157523,5,25,0,3,6.215008018443519
2489.16729,47888,4.174387269895637,23,16,1,1,6.302771191265762
2395.57,21986,4.1588830833596715,1,9,0,1,5.813223338359931
3863.309585,47199,4.61512051684126,3,65,3,1,6.175867270105761
5173.485319,0,4.248495242049359,30,69,0,9,5.8057371971791945
4984.618655,86305,4.143134726391533,1,99,0,5,4.403436303320446
2396.192355,39062,4.127134385045092,2,20,0,1,5.8521766892120155
